order_id,customer_id,order_purchase_date,order_status,delivery_days,order_delivered_date,delivery_days_clean,signup_date,state,acquisition_channel,customer_segment,age,item_count,product_revenue,freight_value,primary_category,payment_type,payment_installments,payment_value,review_score,order_month,low_review
O002039,C00531,2024-06-23,canceled,4,,,2024-09-08,CO,Referral,New,39.0,1,21.42,17.1,Beauty,paypal,2,0.0,3,2024-06,0
O002040,C00304,2025-04-22,delivered,2,2025-04-24,2.0,2025-01-11,FL,Email,VIP,38.0,2,45.900000000000006,32.620000000000005,Fashion,credit_card,4,78.52,4,2025-04,0
O002041,C00567,2025-04-16,delivered,6,2025-04-22,6.0,2024-04-05,NC,Organic,Returning,18.0,1,21.33,21.63,Home,credit_card,2,42.96,4,2025-04,0
O002042,C00221,2024-03-22,delivered,9,2024-03-31,9.0,2024-02-23,TX,Referral,New,27.0,2,47.95,11.25,Beauty,voucher,1,59.2,4,2024-03,0
O002043,C00449,2024-08-26,delivered,6,2024-09-01,6.0,2024-08-06,NC,Paid Search,New,29.0,1,13.97,6.64,Beauty,credit_card,5,20.61,4,2024-08,0
O002044,C00281,2024-04-14,delivered,3,2024-04-17,3.0,2024-04-25,NY,Paid Search,Returning,43.0,1,75.51,7.46,Electronics,credit_card,4,82.97,4,2024-04,0
O002045,C00704,2024-07-06,delivered,9,2024-07-15,9.0,2024-03-12,CA,Social,Returning,30.0,2,29.299999999999997,33.68,Beauty,credit_card,6,62.98,4,2024-07,0
O002046,C00809,2025-05-29,delivered,4,2025-06-02,4.0,2024-06-13,NC,Referral,VIP,40.0,3,125.94,50.2,Books,credit_card,4,176.14,5,2025-05,0
O002047,C01098,2024-05-31,delivered,5,2024-06-05,5.0,2024-11-13,GA,Organic,Returning,31.0,2,96.36,35.599999999999994,Beauty,credit_card,4,131.96,3,2024-05,0
O002048,C00082,2024-12-27,delivered,5,2025-01-01,5.0,2024-07-02,CA,Referral,New,40.0,2,69.0,21.93,Fashion,paypal,2,90.93,5,2024-12,0
O002049,C00393,2025-03-13,delivered,6,2025-03-19,6.0,2024-06-03,GA,Referral,VIP,31.0,3,95.48,48.51,Beauty,debit_card,4,143.99,5,2025-03,0
O002050,C00318,2025-04-19,canceled,4,,,2024-11-01,TX,Organic,New,44.0,1,16.76,21.76,Sports,debit_card,2,0.0,1,2025-04,1
O002051,C00696,2024-08-14,delivered,2,2024-08-16,2.0,2024-04-16,NY,Paid Search,New,32.0,3,112.72,32.519999999999996,Fashion,credit_card,3,145.24,5,2024-08,0
O002052,C00640,2025-01-22,delivered,4,2025-01-26,4.0,2025-02-02,TX,Social,New,36.0,3,138.02,46.93,Beauty,voucher,3,184.95,4,2025-01,0
O002053,C01053,2024-10-14,delivered,4,2024-10-18,4.0,2024-07-29,CA,Social,New,30.0,2,55.86,20.18,Grocery,credit_card,5,76.04,5,2024-10,0
O002054,C01103,2024-04-20,delivered,5,2024-04-25,5.0,2025-01-20,NY,Organic,New,21.0,3,130.4,35.14,Fashion,credit_card,5,165.54,4,2024-04,0
O002055,C00928,2024-06-13,delivered,5,2024-06-18,5.0,2024-05-06,FL,Organic,Returning,44.0,3,104.16,21.45,Books,credit_card,3,125.61,5,2024-06,0
O002056,C00239,2025-02-15,delivered,6,2025-02-21,6.0,2024-05-09,NY,Referral,New,36.0,3,101.19,56.57000000000001,Home,paypal,1,157.76,3,2025-02,0
O002057,C00049,2025-01-17,delivered,6,2025-01-23,6.0,2024-10-11,IL,Paid Search,Returning,40.0,2,169.36,32.71,Beauty,credit_card,1,202.07,5,2025-01,0
O002058,C01079,2024-10-31,delivered,7,2024-11-07,7.0,2024-06-24,NC,Paid Search,New,35.0,1,13.46,5.73,Electronics,debit_card,3,19.19,5,2024-10,0
O002059,C01132,2025-03-03,delivered,3,2025-03-06,3.0,2024-10-08,TX,Organic,Returning,34.0,2,88.99000000000001,35.53,Electronics,credit_card,5,124.52,4,2025-03,0
O002060,C00301,2025-01-19,delivered,4,2025-01-23,4.0,2024-06-01,FL,Social,VIP,35.0,2,39.61,19.17,Beauty,credit_card,4,58.78,5,2025-01,0
O002061,C00056,2024-08-07,delivered,5,2024-08-12,5.0,2024-01-19,NY,Email,New,41.0,1,75.08,6.66,Books,voucher,3,81.74,4,2024-08,0
O002062,C00817,2024-07-17,delivered,7,2024-07-24,7.0,2024-01-19,FL,Organic,New,33.0,1,45.59,21.78,Books,credit_card,1,67.37,5,2024-07,0
O002063,C00707,2025-05-19,delivered,8,2025-05-27,8.0,2024-01-04,WA,Email,New,37.0,3,170.15,51.12,Books,debit_card,6,221.27,5,2025-05,0
O002064,C01067,2025-05-31,delivered,6,2025-06-06,6.0,2025-01-23,NC,Paid Search,New,43.0,1,33.89,21.05,Home,credit_card,4,54.94,4,2025-05,0
O002065,C00691,2024-03-15,delivered,3,2024-03-18,3.0,2025-02-22,FL,Email,New,47.0,2,63.7,13.58,Books,paypal,6,77.28,1,2024-03,1
O002066,C00913,2025-03-07,delivered,5,2025-03-12,5.0,2024-06-07,WA,Organic,Returning,27.0,1,31.58,8.39,Home,voucher,1,39.97,5,2025-03,0
O002067,C00944,2024-05-02,delivered,10,2024-05-12,10.0,2024-07-18,TX,Social,Returning,26.0,2,117.79,25.59,Fashion,voucher,3,143.38,5,2024-05,0
O002068,C00012,2025-04-09,canceled,6,2025-04-07,,2025-02-13,IL,Paid Search,Returning,30.0,1,28.48,3.83,Grocery,voucher,6,0.0,5,2025-04,0
O002069,C00179,2024-12-02,delivered,7,2024-12-09,7.0,2025-01-13,GA,Referral,New,44.0,1,44.76,21.21,Sports,debit_card,5,65.97,5,2024-12,0
O002070,C00937,2025-01-18,delivered,4,2025-01-22,4.0,2024-03-07,GA,Organic,New,36.0,3,123.06,31.44,Books,credit_card,4,154.5,4,2025-01,0
O002071,C00216,2025-01-24,delivered,5,2025-01-29,5.0,2024-04-24,AZ,Paid Search,Returning,66.0,1,25.9,9.03,Fashion,credit_card,2,34.93,3,2025-01,0
O002072,C00248,2024-12-10,delivered,12,2024-12-22,12.0,2024-06-23,IL,Paid Search,Returning,25.0,1,33.8,21.68,Grocery,credit_card,4,55.48,5,2024-12,0
O002073,C00903,2024-06-26,delivered,3,2024-06-29,3.0,2024-04-02,NY,Paid Search,Returning,19.0,1,44.2,14.52,Grocery,credit_card,5,58.72,5,2024-06,0
O002074,C00246,2025-03-15,delivered,6,2025-03-21,6.0,2024-02-05,AZ,Organic,New,41.0,3,103.11000000000001,19.64,Fashion,credit_card,3,122.75,4,2025-03,0
O002075,C00180,2024-11-16,delivered,7,2024-11-23,7.0,2024-07-29,NC,Organic,New,31.0,3,63.239999999999995,39.68,Beauty,credit_card,6,102.92,3,2024-11,0
O002076,C00017,2024-11-12,delivered,6,2024-11-18,6.0,2024-08-03,GA,Social,VIP,30.0,3,78.07,39.22,Fashion,credit_card,6,117.29,4,2024-11,0
O002077,C00564,2024-07-28,delivered,8,2024-08-05,8.0,2024-03-17,TX,Email,New,44.0,1,33.82,11.12,Electronics,credit_card,6,44.94,5,2024-07,0
O002078,C00765,2024-03-05,delivered,5,2024-03-10,5.0,2024-05-31,FL,Referral,New,58.0,3,103.89,39.95,Beauty,debit_card,4,143.84,5,2024-03,0
O002079,C00878,2024-11-16,delivered,4,2024-11-20,4.0,2024-11-08,CO,Social,VIP,38.0,1,41.48,16.33,Grocery,credit_card,3,57.81,4,2024-11,0
O002080,C01087,2024-08-10,delivered,4,2024-08-14,4.0,2024-12-02,FL,Organic,New,37.0,2,71.61,38.519999999999996,Grocery,credit_card,4,110.13,5,2024-08,0
O002081,C00782,2025-01-04,delivered,3,2025-01-07,3.0,2024-09-24,TX,Social,Returning,33.0,2,53.45,30.32,Electronics,credit_card,6,83.77,5,2025-01,0
O002082,C00908,2024-08-19,delivered,5,2024-08-24,5.0,2024-03-13,NY,Organic,Returning,23.0,1,19.78,19.65,Grocery,credit_card,3,39.43,5,2024-08,0
O002083,C00253,2025-06-01,delivered,6,2025-06-07,6.0,2024-03-20,NC,Paid Search,New,44.0,3,154.93,26.869999999999997,Beauty,paypal,2,181.8,4,2025-06,0
O002084,C00409,2025-01-15,delivered,6,2025-01-21,6.0,2025-01-27,GA,Organic,New,49.0,1,30.31,9.22,Home,credit_card,4,39.53,5,2025-01,0
O002085,C00365,2024-10-01,delivered,3,2024-10-04,3.0,2024-02-18,CO,Social,New,60.0,3,106.47999999999999,48.56,Books,credit_card,6,155.04,2,2024-10,1
O002086,C00079,2025-01-27,delivered,3,2025-01-30,3.0,2024-08-25,TX,Paid Search,Returning,22.0,2,114.03999999999999,20.46,Electronics,credit_card,6,134.5,5,2025-01,0
O002087,C01163,2024-12-30,delivered,7,2025-01-06,7.0,2024-12-22,CA,Organic,Returning,21.0,1,23.82,21.83,Books,credit_card,5,45.65,4,2024-12,0
O002088,C00290,2024-12-17,canceled,11,,,2024-07-17,IL,Paid Search,New,27.0,1,37.74,5.73,Home,credit_card,3,0.0,2,2024-12,1
O002089,C00539,2024-11-27,delivered,8,2024-12-05,8.0,2024-08-14,TX,Paid Search,New,45.0,1,15.96,7.09,Home,credit_card,5,23.05,3,2024-11,0
O002090,C00429,2025-05-12,delivered,4,2025-05-16,4.0,2024-01-11,GA,Organic,VIP,54.0,3,49.41,50.519999999999996,Beauty,credit_card,6,99.93,5,2025-05,0
O002091,C00054,2024-07-28,delivered,3,2024-07-31,3.0,2024-07-15,CA,Social,Returning,36.0,3,190.23,33.32,Fashion,credit_card,3,223.55,4,2024-07,0
O002092,C01085,2024-09-20,delivered,4,2024-09-24,4.0,2024-03-25,TX,Paid Search,New,37.0,2,50.15,20.09,Electronics,credit_card,1,70.24,5,2024-09,0
O002093,C00264,2024-06-27,delivered,10,2024-07-07,10.0,2025-01-23,WA,Organic,New,34.0,2,40.34,22.17,Beauty,credit_card,3,62.51,4,2024-06,0
O002094,C00121,2024-11-23,delivered,6,2024-11-29,6.0,2024-07-03,FL,Paid Search,New,29.0,2,93.9,25.22,Sports,credit_card,6,119.12,3,2024-11,0
O002095,C00411,2025-06-08,delivered,7,2025-06-15,7.0,2024-03-14,IL,Email,Returning,37.0,2,129.7,27.87,Books,debit_card,6,157.57,1,2025-06,1
O002096,C00173,2024-12-11,delivered,1,2024-12-12,1.0,2024-11-20,WA,Referral,Returning,44.0,1,35.62,5.07,Home,credit_card,3,40.69,3,2024-12,0
O002097,C01200,2024-06-06,delivered,4,2024-06-10,4.0,2024-09-17,WA,Organic,New,48.0,2,188.3,22.28,Books,credit_card,5,210.58,5,2024-06,0
O002098,C00227,2025-05-08,delivered,4,2025-05-12,4.0,2024-12-05,WA,Social,Returning,54.0,3,140.12,44.1,Fashion,credit_card,1,184.22,2,2025-05,1
O002099,C00364,2025-03-07,delivered,5,2025-03-12,5.0,2025-01-10,TX,Paid Search,Returning,33.0,3,80.07,36.629999999999995,Home,credit_card,3,116.7,4,2025-03,0
O002100,C00326,2024-09-23,delivered,2,2024-09-25,2.0,2024-04-06,CA,Paid Search,Returning,21.0,3,125.59,20.89,Beauty,credit_card,1,146.48,4,2024-09,0
O002101,C00032,2024-05-08,delivered,9,2024-05-17,9.0,2024-04-05,NC,Email,New,30.0,1,25.17,18.78,Home,voucher,4,43.95,5,2024-05,0
O002102,C00016,2024-09-06,delivered,3,2024-09-09,3.0,2024-11-26,GA,Paid Search,Returning,29.0,1,27.88,6.37,Fashion,voucher,4,34.25,4,2024-09,0
O002103,C00616,2025-03-14,delivered,4,2025-03-18,4.0,2024-09-25,FL,Organic,Returning,38.0,2,95.83000000000001,32.95,Books,credit_card,1,128.78,3,2025-03,0
O002104,C00280,2024-11-27,delivered,8,2024-12-05,8.0,2024-02-04,WA,Organic,New,29.0,3,142.59,36.04,Fashion,credit_card,5,178.63,3,2024-11,0
O002105,C00101,2024-05-27,delivered,3,2024-05-30,3.0,2024-12-15,CA,Referral,VIP,50.0,3,203.7,45.43,Beauty,credit_card,5,249.13,3,2024-05,0
O002106,C00350,2024-05-14,delivered,4,2024-05-18,4.0,2024-03-10,CA,Organic,New,40.0,1,31.46,3.29,Electronics,credit_card,2,34.75,3,2024-05,0
O002107,C00329,2025-05-29,delivered,6,2025-06-04,6.0,2024-02-29,WA,Organic,New,41.0,1,24.98,18.6,Home,credit_card,4,43.58,3,2025-05,0
O002108,C00509,2024-09-27,delivered,3,2024-09-30,3.0,2024-04-22,CO,Referral,Returning,32.0,1,43.35,14.34,Electronics,voucher,3,57.69,3,2024-09,0
O002109,C01191,2025-01-17,delivered,4,2025-01-21,4.0,2024-06-23,GA,Social,New,37.0,3,128.81,47.86,Fashion,paypal,4,176.67,5,2025-01,0
O002110,C00369,2024-08-17,delivered,5,2024-08-22,5.0,2024-01-10,FL,Organic,New,54.0,1,26.46,10.18,Beauty,credit_card,1,36.64,2,2024-08,1
O002111,C00846,2024-04-12,delivered,9,2024-04-21,9.0,2024-01-03,WA,Email,New,44.0,2,79.09,19.46,Books,credit_card,2,98.55,2,2024-04,1
O002112,C00923,2024-09-10,delivered,5,2024-09-15,5.0,2024-07-06,AZ,Paid Search,New,35.0,3,63.45,33.15,Books,debit_card,2,96.6,4,2024-09,0
O002113,C00061,2025-01-20,canceled,2,,,2025-01-22,CA,Referral,Returning,34.0,3,184.59,31.77,Grocery,debit_card,6,0.0,5,2025-01,0
O002114,C00602,2024-08-04,delivered,5,2024-08-09,5.0,2024-11-23,FL,Social,New,42.0,3,74.78,39.730000000000004,Sports,credit_card,6,114.51,4,2024-08,0
O002115,C00539,2024-12-09,delivered,6,2024-12-15,6.0,2024-08-14,TX,Paid Search,New,45.0,1,37.75,18.35,Beauty,credit_card,3,56.1,4,2024-12,0
O002116,C00610,2024-09-22,delivered,4,2024-09-26,4.0,2024-12-26,NY,Email,New,27.0,2,53.88,35.34,Fashion,credit_card,2,89.22,5,2024-09,0
O002117,C00206,2024-08-06,delivered,2,2024-08-08,2.0,2024-04-21,TX,Email,New,18.0,3,88.33,28.92,Sports,credit_card,6,117.25,4,2024-08,0
O002118,C00559,2024-06-28,canceled,4,,,2024-11-28,NY,Email,Returning,42.0,1,20.7,7.58,Home,debit_card,4,0.0,2,2024-06,1
O002119,C00148,2024-07-01,delivered,10,2024-07-11,10.0,2024-04-08,NY,Email,Returning,32.0,2,50.64,37.32,Books,voucher,6,87.96,3,2024-07,0
O002120,C01135,2024-06-29,delivered,1,2024-06-30,1.0,2024-09-14,NC,Referral,New,29.0,1,31.73,17.66,Home,credit_card,2,49.39,1,2024-06,1
O002121,C00705,2025-02-01,delivered,2,2025-02-03,2.0,2024-02-24,NC,Organic,New,30.0,1,27.94,15.24,Fashion,credit_card,5,43.18,5,2025-02,0
O002122,C00042,2024-08-06,delivered,8,2024-08-14,8.0,2024-11-14,NC,Paid Search,VIP,18.0,1,59.43,19.53,Home,voucher,4,78.96,1,2024-08,1
O002123,C00607,2025-02-12,delivered,8,2025-02-20,8.0,2024-05-15,WA,Paid Search,New,40.0,1,14.3,13.44,Grocery,credit_card,4,27.74,3,2025-02,0
O002124,C01112,2024-07-25,delivered,1,2024-07-26,1.0,2024-04-07,NY,Organic,Returning,29.0,3,102.08,58.900000000000006,Electronics,credit_card,4,160.98,5,2024-07,0
O002125,C00892,2024-08-01,delivered,9,2024-08-10,9.0,2024-10-25,NC,Paid Search,Returning,47.0,3,162.38,35.42,Grocery,paypal,5,197.8,3,2024-08,0
O002126,C00328,2025-05-09,delivered,4,2025-05-13,4.0,2024-01-16,NC,Organic,Returning,19.0,1,31.95,15.45,Beauty,credit_card,1,47.4,4,2025-05,0
O002127,C01071,2025-04-16,delivered,5,2025-04-21,5.0,2024-10-10,CA,Referral,New,57.0,1,29.71,5.59,Sports,debit_card,4,35.3,4,2025-04,0
O002128,C00223,2024-09-05,delivered,4,2024-09-09,4.0,2024-10-22,CA,Organic,Returning,46.0,1,14.94,4.46,Fashion,paypal,1,19.4,4,2024-09,0
O002129,C00297,2024-07-05,delivered,2,2024-07-07,2.0,2024-12-22,CA,Organic,Returning,36.0,3,224.29,34.97,Sports,credit_card,1,259.26,1,2024-07,1
O002130,C00186,2025-01-31,delivered,2,2025-02-02,2.0,2024-07-06,NY,Email,New,40.0,1,42.49,8.01,Books,credit_card,5,50.5,4,2025-01,0
O002131,C01108,2024-04-02,delivered,7,2024-04-09,7.0,2025-01-15,NY,Organic,Returning,43.0,1,23.39,14.11,Fashion,debit_card,1,37.5,3,2024-04,0
O002132,C00861,2024-10-01,delivered,2,2024-10-03,2.0,2025-02-10,GA,Social,New,30.0,1,27.53,5.92,Home,credit_card,5,33.45,4,2024-10,0
O002133,C00622,2024-12-07,delivered,8,2024-12-15,8.0,2024-07-19,CA,Organic,New,47.0,2,113.39,20.09,Beauty,credit_card,2,133.48,5,2024-12,0
O002134,C00802,2025-01-12,delivered,4,2025-01-16,4.0,2024-05-06,TX,Referral,New,48.0,2,54.75,37.04,Beauty,credit_card,1,91.79,4,2025-01,0
O002135,C00311,2024-04-20,delivered,3,2024-04-23,3.0,2024-10-06,GA,Paid Search,VIP,34.0,3,184.16,46.46,Electronics,credit_card,5,230.62,3,2024-04,0
O002136,C00085,2024-03-02,delivered,8,2024-03-10,8.0,2024-09-21,WA,Organic,Returning,29.0,1,18.33,11.71,Beauty,credit_card,4,30.04,4,2024-03,0
O002137,C01015,2024-07-09,delivered,4,2024-07-13,4.0,2024-08-06,NC,Organic,New,29.0,3,95.74000000000001,33.24,Electronics,credit_card,5,128.98,4,2024-07,0
O002138,C01158,2024-04-26,delivered,11,2024-05-07,11.0,2024-12-23,CO,Organic,New,45.0,3,69.73,26.29,Electronics,credit_card,3,96.02,4,2024-04,0
O002139,C00043,2024-10-25,delivered,3,2024-10-28,3.0,2024-10-21,TX,Organic,Returning,37.0,2,46.459999999999994,21.34,Sports,credit_card,3,67.8,5,2024-10,0
O002140,C00063,2025-05-07,delivered,2,2025-05-09,2.0,2024-06-02,CA,Email,New,25.0,1,61.5,19.14,Beauty,credit_card,6,80.64,4,2025-05,0
O002141,C00672,2024-07-13,delivered,2,2024-07-15,2.0,2024-09-15,NY,Social,Returning,43.0,2,116.69999999999999,21.869999999999997,Electronics,credit_card,1,138.57,5,2024-07,0
O002142,C00052,2024-09-30,delivered,6,2024-10-06,6.0,2024-03-22,AZ,Email,New,30.0,1,23.39,16.12,Electronics,credit_card,1,39.51,5,2024-09,0
O002143,C00866,2024-06-10,delivered,6,2024-06-16,6.0,2024-10-20,IL,Social,New,39.0,3,69.27000000000001,43.76,Electronics,credit_card,1,113.03,5,2024-06,0
O002144,C01135,2024-03-21,delivered,5,2024-03-26,5.0,2024-09-14,NC,Referral,New,29.0,3,71.21000000000001,37.58,Beauty,voucher,1,108.79,4,2024-03,0
O002145,C00336,2025-01-25,delivered,1,2025-01-26,1.0,2024-12-05,CA,Paid Search,New,26.0,1,42.06,3.07,Beauty,voucher,2,45.13,1,2025-01,1
O002146,C00354,2024-06-29,delivered,6,2024-07-05,6.0,2024-07-01,TX,Social,New,33.0,1,17.15,15.31,Electronics,credit_card,6,32.46,5,2024-06,0
O002147,C01037,2024-11-13,delivered,9,2024-11-22,9.0,2025-01-14,NY,Referral,New,34.0,2,65.27,28.560000000000002,Electronics,credit_card,6,93.83,4,2024-11,0
O002148,C00428,2025-01-16,delivered,6,2025-01-22,6.0,2024-12-03,NY,Organic,Returning,39.0,2,69.88,28.85,Books,voucher,1,98.73,3,2025-01,0
O002149,C00289,2025-03-30,delivered,6,2025-04-05,6.0,2024-08-15,TX,Referral,New,25.0,3,115.08000000000001,31.68,Home,credit_card,6,146.76,3,2025-03,0
O002150,C00102,2024-05-27,delivered,2,2024-05-29,2.0,2024-03-24,CA,Organic,New,33.0,3,91.15,46.05,Fashion,credit_card,6,137.2,1,2024-05,1
O002151,C01008,2024-11-29,delivered,12,2024-12-11,12.0,2024-07-30,CA,Referral,New,34.0,2,61.620000000000005,27.42,Books,paypal,3,89.04,5,2024-11,0
O002152,C01112,2025-05-03,delivered,6,2025-05-09,6.0,2024-04-07,NY,Organic,Returning,29.0,1,13.66,17.47,Electronics,voucher,5,31.13,3,2025-05,0
O002153,C00095,2024-10-14,delivered,6,2024-10-20,6.0,2025-01-12,AZ,Organic,New,18.0,2,47.83,38.83,Beauty,paypal,1,86.66,1,2024-10,1
O002154,C00964,2024-03-20,delivered,3,2024-03-23,3.0,2024-04-01,AZ,Organic,New,45.0,1,21.39,8.96,Books,paypal,6,30.35,5,2024-03,0
O002155,C00192,2024-07-01,delivered,7,2024-07-08,7.0,2024-09-21,NY,Referral,New,41.0,3,86.83,54.82000000000001,Fashion,voucher,4,141.65,5,2024-07,0
O002156,C00167,2025-03-09,delivered,6,2025-03-15,6.0,2024-05-14,CA,Referral,New,23.0,3,139.11,44.55,Home,voucher,2,183.66,5,2025-03,0
O002157,C00458,2025-03-08,delivered,4,2025-03-12,4.0,2024-09-23,CA,Social,Returning,29.0,3,83.02,24.78,Beauty,credit_card,1,107.8,5,2025-03,0
O002158,C00525,2024-07-26,delivered,2,2024-07-28,2.0,2024-05-13,NY,Organic,New,29.0,1,13.81,20.99,Grocery,debit_card,3,34.8,4,2024-07,0
O002159,C01025,2024-06-01,delivered,6,2024-06-07,6.0,2024-12-11,NY,Email,Returning,39.0,2,78.78,25.200000000000003,Grocery,credit_card,1,103.98,4,2024-06,0
O002160,C00840,2024-07-16,delivered,2,2024-07-18,2.0,2025-01-17,CO,Organic,New,28.0,2,66.92,14.54,Beauty,credit_card,5,81.46,5,2024-07,0
O002161,C00174,2024-06-22,delivered,6,2024-06-28,6.0,2024-10-30,NC,Paid Search,VIP,34.0,3,76.44,45.239999999999995,Beauty,voucher,6,121.68,5,2024-06,0
O002162,C00701,2025-02-12,delivered,8,2025-02-20,8.0,2024-08-06,CA,Organic,Returning,31.0,3,167.19,33.699999999999996,Beauty,paypal,1,200.89,2,2025-02,1
O002163,C01051,2025-03-31,delivered,4,2025-04-04,4.0,2024-08-01,CA,Paid Search,VIP,43.0,3,102.57,55.72,Books,voucher,3,158.29,3,2025-03,0
O002164,C00795,2024-03-22,delivered,5,2024-03-27,5.0,2024-06-30,NC,Organic,New,39.0,2,66.06,22.53,Fashion,credit_card,1,88.59,4,2024-03,0
O002165,C00276,2025-02-12,delivered,4,2025-02-16,4.0,2024-07-21,AZ,Paid Search,Returning,23.0,2,50.58,22.450000000000003,Electronics,credit_card,5,73.03,3,2025-02,0
O002166,C00155,2025-02-17,delivered,1,2025-02-18,1.0,2024-07-01,IL,Email,New,51.0,2,79.78999999999999,14.790000000000001,Electronics,credit_card,1,94.58,4,2025-02,0
O002167,C00544,2024-12-14,delivered,3,2024-12-17,3.0,2024-03-14,NC,Organic,New,28.0,2,67.39,22.229999999999997,Beauty,credit_card,5,89.62,1,2024-12,1
O002168,C00567,2025-04-14,delivered,4,2025-04-18,4.0,2024-04-05,NC,Organic,Returning,18.0,3,74.72,36.24,Books,credit_card,6,110.96,4,2025-04,0
O002169,C00424,2024-03-19,delivered,6,2024-03-25,6.0,2024-09-01,FL,Organic,New,38.0,3,163.87,43.54,Books,paypal,1,207.41,4,2024-03,0
O002170,C00132,2025-01-23,delivered,2,2025-01-25,2.0,2024-08-20,TX,Referral,Returning,42.0,1,112.73,21.04,Sports,debit_card,5,133.77,5,2025-01,0
O002171,C00142,2024-04-29,delivered,1,2024-04-30,1.0,2024-03-31,TX,Paid Search,New,36.0,1,14.67,5.24,Fashion,credit_card,1,19.91,5,2024-04,0
O002172,C00635,2025-04-26,canceled,5,,,2024-03-17,CA,Referral,Returning,44.0,3,176.77,26.310000000000002,Books,credit_card,5,0.0,2,2025-04,1
O002173,C01134,2024-10-21,delivered,3,2024-10-24,3.0,2024-11-16,CA,Email,New,39.0,3,139.19,18.380000000000003,Fashion,credit_card,3,157.57,4,2024-10,0
O002174,C00718,2024-04-12,processing,4,,,2024-07-25,TX,Organic,Returning,29.0,2,117.65,37.99,Beauty,credit_card,5,155.64,5,2024-04,0
O002175,C00526,2025-02-14,canceled,3,,,2024-05-10,FL,Email,New,26.0,1,57.34,17.71,Beauty,credit_card,1,0.0,3,2025-02,0
O002176,C01118,2025-02-16,delivered,2,2025-02-18,2.0,2024-09-03,WA,Social,Returning,18.0,3,104.14999999999999,21.18,Electronics,credit_card,1,125.33,5,2025-02,0
O002177,C00829,2024-10-05,delivered,7,2024-10-12,7.0,2024-12-28,GA,Organic,VIP,53.0,2,102.99000000000001,37.55,Home,credit_card,6,140.54,1,2024-10,1
O002178,C00862,2024-07-24,delivered,5,2024-07-29,5.0,2025-01-24,FL,Paid Search,New,37.0,2,78.07,23.630000000000003,Electronics,debit_card,4,101.7,5,2024-07,0
O002179,C00691,2024-03-09,delivered,3,2024-03-12,3.0,2025-02-22,FL,Email,New,47.0,1,45.32,9.25,Sports,paypal,5,54.57,5,2024-03,0
O002180,C00916,2025-05-01,delivered,5,2025-05-06,5.0,2024-07-11,CA,Organic,New,45.0,1,26.08,21.76,Home,credit_card,6,47.84,1,2025-05,1
O002181,C00603,2024-05-26,delivered,6,2024-06-01,6.0,2024-11-06,NC,Social,New,40.0,3,215.76,35.989999999999995,Beauty,voucher,3,251.75,4,2024-05,0
O002182,C00747,2025-04-01,canceled,2,,,2024-08-11,NY,Email,New,33.0,3,165.36,29.98,Grocery,credit_card,1,0.0,4,2025-04,0
O002183,C00740,2024-12-02,delivered,2,2024-12-04,2.0,2025-01-12,NY,Paid Search,New,25.0,1,20.05,4.89,Fashion,credit_card,1,24.94,5,2024-12,0
O002184,C00904,2025-01-17,processing,3,,,2025-01-06,NY,Social,New,40.0,2,46.14,33.61,Beauty,credit_card,2,79.75,5,2025-01,0
O002185,C01079,2025-01-21,delivered,5,2025-01-26,5.0,2024-06-24,NC,Paid Search,New,35.0,1,23.24,15.33,Books,credit_card,2,38.57,3,2025-01,0
O002186,C00354,2025-04-08,delivered,7,2025-04-15,7.0,2024-07-01,TX,Social,New,33.0,3,111.03,29.82,Books,debit_card,4,140.85,3,2025-04,0
O002187,C00840,2024-03-16,delivered,11,2024-03-27,11.0,2025-01-17,CO,Organic,New,28.0,1,51.15,4.54,Sports,credit_card,4,55.69,1,2024-03,1
O002188,C00038,2025-06-09,delivered,2,2025-06-11,2.0,2024-12-13,IL,Paid Search,New,70.0,3,176.4,38.4,Grocery,credit_card,3,214.8,3,2025-06,0
O002189,C00639,2024-03-21,delivered,6,2024-03-27,6.0,2024-11-28,TX,Paid Search,Returning,35.0,3,138.75,37.57,Beauty,paypal,4,176.32,3,2024-03,0
O002190,C01079,2025-06-13,delivered,7,2025-06-20,7.0,2024-06-24,NC,Paid Search,New,35.0,1,34.99,3.3,Beauty,credit_card,2,38.29,4,2025-06,0
O002191,C00775,2024-07-01,delivered,2,2024-07-03,2.0,2024-12-21,CO,Paid Search,Returning,41.0,1,22.78,18.63,Home,credit_card,2,41.41,3,2024-07,0
O002192,C00322,2025-04-02,delivered,10,2025-04-12,10.0,2024-02-15,NC,Organic,New,43.0,2,53.44,28.14,Beauty,credit_card,3,81.58,1,2025-04,1
O002193,C00728,2024-04-09,delivered,5,2024-04-14,5.0,2024-02-06,WA,Email,New,18.0,3,106.45,52.169999999999995,Sports,credit_card,3,158.62,3,2024-04,0
O002194,C00430,2024-10-03,delivered,5,2024-10-08,5.0,2024-10-27,NY,Referral,Returning,21.0,2,71.05,36.94,Grocery,credit_card,6,107.99,5,2024-10,0
O002195,C00520,2024-11-10,delivered,12,2024-11-22,12.0,2024-09-06,AZ,Email,Returning,44.0,1,15.26,14.14,Beauty,credit_card,2,29.4,4,2024-11,0
O002196,C00274,2025-05-23,delivered,6,2025-05-29,6.0,2025-02-06,NY,Social,Returning,35.0,2,53.22,40.53,Fashion,credit_card,5,93.75,4,2025-05,0
